All traffic signals
PX,Main,Mid Block,Side 1,Side 2,Private Access,Additional Info,Geo ID,Node ID,X,Y,Latitude,Longitude,Activation Date,Signal System,Non system,Mode of Control,Pedestrian Walk speed,APS,Transit Preempt,Fire preempt,Rail preempt,No. of Signalized Approaches
"2180","STRACHAN AVE","","EAST LIBERTY ST","ORDNANCE ST","","","20111833","20111835","311975.43699999998","4833042.0760000004","43.639260999999998","-79.410864000000004","2013-11-25 12:30:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","0","0","0","4"
"2181","KING ST E","","RIVER ST","","","","8708805","13465557","316376.364","4835001.686","43.65688","-79.35626","2012-03-09 11:40:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","0","0","0","4"
"2186","LAKE SHORE BLVD W","","DAN LECKIE WAY","","","","13973646","13973648","313083.151","4832826.029","43.63732","-79.39723","2009-01-29 11:46:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2187","JARVIS ST","","GLOUCESTER ST","EARL PL","","","1142453","13463834","314538.449","4836228.299","43.6678794180556","-79.3792452266667","2008-09-17 11:06:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","0","0","0","4"
"2189","ROYAL YORK RD","","ALLANHURST DR","","","","909532","13462244","302744.0305","4837482.5057","43.67931","-79.52527","2008-08-19 11:31:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2190","MARKHAM RD","","MARKANNA DR","","","","4378194","13451422","327510.3732","4844339.0034","43.7406029325","-79.2180566725","2008-10-23 10:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2191","KINGSTON RD","","OVERTURE RD","PAYZAC AVE","","","11653468","13448608","329135.581","4846379.082","43.7589144541667","-79.1977867225","2008-10-16 10:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2192","DORIS AVE","","BYNG AVE","","","","14067259","14066794","311771.988","4848333.264","43.77694","-79.41317","2009-12-10 13:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2193","THE DONWAY W","","OVERLAND DR","PRIVATE ACCESS","DON MILLS SHOPPING CENTRE","","443296","13452922","317131.566","4843462.544","43.7329588638889","-79.3469256333333","2009-02-27 12:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2194","BAYVIEW AVE","620m SOUTH OF","POTTERY RD","PRIVATE ACCESS","550 BAYVIEW AVE (EVERGREEN)","","30040116","30040114","315594.117","4837897.276","43.682901","-79.365943","2008-05-29 10:33:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","0","0","0","3"
"2195","MARTIN GROVE RD","18m NORTH OF","BETTERIDGE LANE","","","","9186178","","297301.366","4844146.641","43.73908","-79.59279","2009-04-02 10:45:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2196","MARTIN GROVE RD","270m NORTH OF","GARFELLA DR","","","","30000539","30000538","297013.067","4844962.667","43.74661","-79.59647","2009-04-01 10:12:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2197","MARTIN GROVE RD","","LAVINGTON DR","","","","909090","13460708","299190.9774","4838477.4699","43.68824","-79.56934","2009-03-19 11:50:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2198","ST CLAIR AVE W","","ALBERTA AVE","","","","14003547","13461874","310133.944","4837566.404","43.6799689025","-79.4338469069445","2009-10-29 11:30:00.0","Awaiting MTSS Control","","SAP on Recall","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","0","0","4"
"2199","WILLOWDALE AVE","","OTONABEE AVE","","","","436697","13444119","311777.1832","4850447.6094","43.7959029616667","-79.4133005727778","2009-06-16 13:15:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2200","PHARMACY AVE","20m SOUTH OF","ALBION AVE","","","","20166607","","322135.928","4839303.768","43.69564","-79.28478","2009-09-17 13:30:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2201","SANDHURST CRCL","235m NORTH OF","FINCH AVE E","","","ALBERT CAMPBELL COLLEGIATE","7531000","","323192.382605","4851949.59683","43.8092250777778","-79.2714004305556","2009-01-23 14:30:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2202","LOWER SIMCOE ST","","BREMNER BLVD","","","","13975104","13975105","314142.193","4833389.856","43.64239","-79.38403","2008-12-16 10:38:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2203","CARLINGVIEW DR","","WORCESTER RD","PRIVATE ACCESS","","","908810","13459796","296831.538","4839072.606","43.6935032097222","-79.5988493936111","2009-07-16 10:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2204","HUMBER COLLEGE BLVD","","WESTMORE DR","","","","907386","13453815","296772.4897","4843222.2223","43.7308544630556","-79.5996449297222","2009-07-16 12:48:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2205","KIPLING AVE","","REDWATER DR","PRIVATE ACCESS","","","9655741","13456030","299261.832","4841515.61","43.71556","-79.56852","2009-11-26 11:20:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2206","TRETHEWEY DR","60m WEST OF","MARTHA EATON WAY","","","","14677748","","305530.578","4839412.896","43.6966086925","-79.4909366583333","2009-06-03 10:30:00.0","SCOOT","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2207","DUNDAS ST W","","HIGH PARK AVE","","","","8030567","13464439","307172.0217","4835949.1838","43.6654274325","-79.4705886586111","2009-10-08 11:20:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2208","THE WESTWAY","","TRIO AVE","","","","8417398","13459538","301981.092","4839132.616","43.6941532","-79.5347476","2011-03-29 11:15:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2209","THE WESTWAY","","SUN ROW DR","","","","909009","13460454","301491.55","4838584.495","43.68921","-79.54083","2011-06-30 10:10:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2210","BLOOR ST W","","NEILSON DR","","","","5524334","13469038","299359.394","4832503.473","43.6344759","-79.5672014","2011-02-03 10:51:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2211","THE EAST MALL","164m NORTH OF","VALHALLA INN RD","","","","13969708","","300079.421","4833442.815","43.6428476743875","-79.5582729578018","2011-03-22 10:45:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2212","BLOOR ST W","","WILMAR RD","","","","8740220","13468457","301193.147","4833094.285","43.6397744","-79.5444764","2010-10-06 13:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2213","MARTIN GROVE RD","","DEWITT RD","","","","10561155","13464013","299884.027","4836362.137","43.66918","-79.56074","2009-06-09 14:05:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2214","MARTIN GROVE RD","","MILLBURN DR","","","","10494197","13464805","300057.975","4835830.355","43.66439","-79.55858","2009-06-09 11:10:00.0","Awaiting TransSuite Control","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2215","THE WEST MALL","","HOLIDAY DR","PRIVATE ACCESS","","","911294","13467244","299241.56","4834165.147","43.6494298","-79.568681","2011-03-30 11:08:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2216","PHARMACY AVE","","ARNALL AVE","","","","5145162","13442801","318289.248","4851708.005","43.8071584508333","-79.3323481686111","2010-01-21 12:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2217","MORNINGSIDE AVE","","TAMS RD","PRIVATE ACCESS","","","14624107","14624109","329286.0434","4850054.0682","43.7921","-79.19549","2009-10-27 14:15:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2218","ST CLAIR AVE E","","JEANETTE ST","","","","111846","13454685","325162.749","4841996.004","43.7195817661111","-79.2472891058333","2009-12-30 11:15:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2219","LESLIE ST","430m NORTH OF","EGLINTON AVE E","","1101, 1103 and 1105 LESLIE ST","","30004027","","316897.163","4842117.293","43.7208929055343","-79.3496453762054","2010-03-04 12:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2220","LAIRD DR","","COMMERCIAL RD","PRIVATE ACCESS","","","8677353","13456733","315841.602","4840742.516","43.7084953475","-79.3629939855555","2010-01-26 13:45:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2221","PROGRESS AVE","130m WEST OF","MIDLAND AVE","PRIVATE ACCESS","","","108009","","322936.143","4847874.586","43.7726045402324","-79.2745247483253","2011-02-10 11:45:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2223","ORTON PARK RD","","BRIMORTON DR","","","","108136","13446835","328231.589","4847762.394","43.7713949961111","-79.2089525138889","2009-10-01 13:00:00.0","Awaiting TransSuite Control","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2224","BIRCHMOUNT RD","","ANACONDA AVE","","","","111900","13454887","323066.059","4841873.009","43.718594","-79.273116","2010-04-22 10:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2225","DANFORTH RD","","NORTH WOODROW BLVD","","","","112344","13456203","323753.1113","4840949.2976","43.7102613757378","-79.2646193504334","2010-03-02 11:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2226","MCCOWAN RD","","HALBERT PL","PRIVATE ACCESS","","","111483","13453517","326262.584","4842862.484","43.727413","-79.233407","2010-04-20 10:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2227","PHARMACY AVE","","INNISDALE DR","PRIVATE ACCESS","","","111129","13452529","320795.553","4843677.033","43.7348195752778","-79.3014376386111","2010-01-14 11:05:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2228","SCARBOROUGH GOLF CLUB RD","","MARCELLA ST","PRIVATE ACCESS","","","109190","13448652","327736.032","4846368.032","43.7589029","-79.214926","2010-04-29 11:35:00.0","Awaiting TransSuite Control","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2229","PHARMACY AVE","","BISCAYNE BLVD","SINGLETON RD","","","111333","","320910.572","4843294.75","43.7313760533333","-79.3000212975","2010-01-20 14:55:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2230","MCNICOLL AVE","","BRAMBLEBROOK AVE","","","","103739","13442211","321938.322","4852514.156","43.8144071","-79.2867462","2010-09-14 11:05:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2231","MCNICOLL AVE","","HUTCHCROFT AVE","","","","103633","13442084","322727.549","4852782.171","43.8167867","-79.2769176","2010-09-14 14:45:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2232","MEADOWVALE RD","","EUCLID AVE","LAVERY TRL","","","105388","13443668","331739.383","4850503.812","43.7959918","-79.1650242","2010-10-12 12:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2233","MIDDLEFIELD RD","","ORATOR GT","","","","104322","13442632","324390.141","4851810.005","43.807974","-79.2562902","2010-07-07 14:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2234","PHARMACY AVE","280m NORTH OF","CHESTER LE BLVD","PRIVATE ACCESS","","","14668282","","318602.943","4850768.632","43.7987514","-79.328282","2010-09-30 12:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2235","CUMMER AVE","95m WEST OF","WILLOW HEIGHTS CRT","","ST. JOHN'S REHAB HOSPITAL","","437148","","312430.217","4849757.399","43.7897427569992","-79.4049686193466","2010-04-01 12:25:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2236","LAKE SHORE BLVD W","","REMEMBRANCE DR","NEW BRUNSWICK WAY","","ONTARIO PLACE/EXHIBITION PLACE","30016357","30021269","311603.664","4832133.944","43.63108","-79.415553","2009-05-15 13:55:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2238","WILSON AVE","","BEVERLY HILLS DR","","","","11226830","13455348","303426.838","4841905.255","43.719128","-79.516779","2010-04-21 10:42:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2239","EASTERN AVE","","TRINITY ST","","","","2893662","13466279","316020.271","4834514.634","43.6524337061111","-79.3609065866667","2010-01-07 12:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2240","WILLIAM R ALLEN RD","270m SOUTH OF","SHEPPARD AVE W","PRIVATE ACCESS","DOWNSVIEW STATION","","442161","","307810.194","4845114.627","43.74799","-79.46242","2009-11-06 15:15:00.0","","TEMPORARY","SAV","N/A","0","1","0","0","3"
"2241","GERRARD ST E","","OSBORNE AVE","TED REEVE DR","","","14232500","","321120.304","4838086.452","43.684584","-79.297304","2010-04-20 12:05:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2242","LUMSDEN AVE","","GLEDHILL AVE","","","","1532","13459054","319973.429","4839092.64","43.6935394","-79.3115793","2010-05-04 11:30:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2243","SHEPPARD AVE W","","BRYANT ST","YEOMANS RD","","","9741723","13449763","309349.576","4845843.5650000004","43.754508000000001","-79.443284000000006","2014-01-14 15:35:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2247","BRENYON WAY","","JOHN TABOR TRL","WICKSON TRL","","","11047905","13442793","327992.314","4851548.801","43.805551","-79.211562","2010-04-13 11:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2248","LESLIE ST","990m SOUTH OF","LAWRENCE AVE E","","1155 LESLIE ST","","30004030","","316817.196","4842766.804","43.7267652220904","-79.3506324291229","2010-05-31 10:25:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2250","EVANS AVE","","TREEVIEW DR","PRIVATE ACCESS","","","914016","13470100","301849.858","4830177.329","43.61354","-79.53631","2011-07-20 11:36:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2251","WESTON RD","","FERN AVE","","","","7154698","13458075","302866.745","4840047.582","43.70241","-79.52374","2011-06-02 11:40:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2252","LAKE SHORE BLVD W","130m SOUTHWEST OF","MARINE PARADE DR","PRIVATE ACCESS","","TTC STREETCAR UNDERPASS","20031731","","306561.275","4831930.096","43.62932","-79.47792","2012-04-04 13:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","0","0","4"
"2253","BATHURST ST","","NASSAU ST","PRIVATE ACCESS","","","9086214","13466105","312299.046","4834709.175","43.654296","-79.406841","2011-01-25 11:45:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","0","0","4"
"2255","FINCH AVE E","","BLACKBIRD GT","","","","14184435","14184392","326959.654","4852817.544","43.816962","-79.2244377","2010-11-19 14:10:00.0","Awaiting TransSuite Control","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","0","0","3"
"2256","OSSINGTON AVE","","ARGYLE ST","","","","14018171","13467337","311250.955","4833890.427","43.64696","-79.41983","2011-06-08 11:50:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2257","ISLINGTON AVE","","ADVANCE RD","","","","7806932","13468805","303185.836","4832661.097","43.6359325","-79.5197797","2011-01-12 11:06:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2258","WARDEN AVE","","LUPIN DR","","","","108832","13447916","320712.131","4847088.079","43.7655756","-79.3022333","2010-11-20 12:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2259","DANFORTH RD","","PILKINGTON DR","","","","20146725","20146726","323348.245","4840303.322","43.7044726","-79.2696561","2010-12-21 10:45:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2260","BIRCHMOUNT RD","","FLORA DR","","","","110614","13451335","322290.043","4844490.061","43.7421269","-79.2826526","2010-11-19 10:30:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2262","SHEPPARD AVE W","","MAGELLAN DR","PRIVATE ACCESS","","","10154568","13452238","304004.524","4844190.998","43.7397","-79.50967","2011-05-10 11:20:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2264","DUNDAS ST W","","GLADSTONE AVE","","","","9340201","13466900","310444.783","4834184.949","43.64961","-79.4298","2011-05-27 13:55:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","3"
"2265","LAWRENCE AVE E","130m EAST OF","LESLIE ST","","","LAWRENCE WALKWAY","10313553","13452657","316515.0264","4843667.0237","43.734837","-79.35434","2011-11-15 11:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2266","GRANTBROOK ST","88m NORTH OF","BLAKE AVE","","","FINCH CORRIDOR TRAIL","30020100","30020099","310197.2885","4848733.2663","43.780548","-79.432753","2011-11-29 10:15:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2267","TALBOT RD","22m NORTH OF","BLAKE AVE","","","FINCH CORRIDOR TRAIL","30020371","30020370","310910.854","4848891.874","43.781915","-79.423911","2011-11-29 11:25:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2268","PHARMACY AVE","115m NORTH OF","RANNOCK ST","","","GATINEAU HYDRO CORRIDOR TRAIL","30000993","30000992","320958.046","4843135.651","43.730025","-79.299244","2012-02-02 10:50:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"2271","LAKE SHORE BLVD W","70m WEST OF","DOWLING AVE","","","","1147347","","309735.382","4832485.283","43.6343","-79.43862","2012-02-28 12:10:00.0","Awaiting SCOOT Control","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","2"
"2273","YORK GATE BLVD","345m NORTH OF","FINCH AVE W","","","FINCH CORRIDOR TRAIL","30020932","30020931","303085.6475","4846409.6692","43.759629","-79.521079","2011-11-09 10:48:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
